participants,item,genre_grammatical,score_miserky,description,stereotype,numero_item,question,score,RT,genre_gram_le
1542383686 07b2a664986066dae911e9d95409b975,biologiste,le,0.48,neutre_le,neutre,24,1.,NA,NA,ale
1542383686 07b2a664986066dae911e9d95409b975,logopédiste,le,0.66,feminin_le,feminin,23,1.,NA,NA,ale
1542383686 07b2a664986066dae911e9d95409b975,paysagiste,le,0.28,masculin_le,masculin,16,1.,NA,NA,ale
1542383686 07b2a664986066dae911e9d95409b975,babysitter,la,0.9,feminin_la,feminin,32,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,journaliste,la,0.46,neutre_la,neutre,3,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,bagagiste,la,0.19,masculin_la,masculin,13,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,modèle,la,0.65,feminin_la,feminin,26,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,guide touristique,la,0.44,neutre_la,neutre,15,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,croque-mort,la,0.23,masculin_la,masculin,25,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,flûtiste,la,0.63,feminin_la,feminin,8,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,physiothérapeute,la,0.51,neutre_la,neutre,27,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,pilote,la,0.24,masculin_la,masculin,31,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,secrétaire,la,0.82,feminin_la,feminin,2,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,photographe,la,0.45,neutre_la,neutre,21,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,bassiste,la,0.29,masculin_la,masculin,7,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,mannequin,la,0.68,feminin_la,feminin,20,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,violoniste,la,0.56,neutre_la,neutre,9,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,diplomate,la,0.29,masculin_la,masculin,1,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,manucure,la,0.9,feminin_la,feminin,14,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,pédiatre,la,0.51,neutre_la,neutre,33,1.,NA,NA,la
1542383686 07b2a664986066dae911e9d95409b975,clown,la,0.18,masculin_la,masculin,19,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,vétérinaire,le,0.49,neutre_le,neutre,36,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,fleuriste,le,0.81,feminin_le,feminin,17,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,ministre,le,0.25,masculin_le,masculin,4,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,biologiste,le,0.48,neutre_le,neutre,24,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,réceptionniste,le,0.74,feminin_le,feminin,5,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,chimiste,le,0.3,masculin_le,masculin,22,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,sténographe,le,0.5,neutre_le,neutre,30,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,logopédiste,le,0.66,feminin_le,feminin,23,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,paysagiste,le,0.28,masculin_le,masculin,16,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,gynécologue,le,0.55,neutre_le,neutre,12,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,nutritionniste,le,0.74,feminin_le,feminin,11,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,neurologue,le,0.32,masculin_le,masculin,10,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,zoologiste,le,0.48,neutre_le,neutre,18,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,dactylo,le,0.65,feminin_le,feminin,29,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,métallurgiste,le,0.21,masculin_le,masculin,34,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,graphiste,le,0.43,neutre_le,neutre,6,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,bibliothécaire,le,0.67,feminin_le,feminin,35,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,taxidermiste,le,0.3,masculin_le,masculin,28,1.,NA,NA,ale
1542384431 e744374098be781416ea6ca96801e28f,bassiste,la,0.29,masculin_la,masculin,7,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,babysitter,la,0.9,feminin_la,feminin,32,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,physiothérapeute,la,0.51,neutre_la,neutre,27,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,bagagiste,la,0.19,masculin_la,masculin,13,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,secrétaire,la,0.82,feminin_la,feminin,2,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,photographe,la,0.45,neutre_la,neutre,21,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,pilote,la,0.24,masculin_la,masculin,31,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,flûtiste,la,0.63,feminin_la,feminin,8,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,pédiatre,la,0.51,neutre_la,neutre,33,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,croque-mort,la,0.23,masculin_la,masculin,25,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,modèle,la,0.65,feminin_la,feminin,26,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,violoniste,la,0.56,neutre_la,neutre,9,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,clown,la,0.18,masculin_la,masculin,19,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,manucure,la,0.9,feminin_la,feminin,14,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,journaliste,la,0.46,neutre_la,neutre,3,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,diplomate,la,0.29,masculin_la,masculin,1,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,mannequin,la,0.68,feminin_la,feminin,20,1.,NA,NA,la
1542384431 e744374098be781416ea6ca96801e28f,guide touristique,la,0.44,neutre_la,neutre,15,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,nutritionniste,le,0.74,feminin_le,feminin,12,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,taxidermiste,le,0.3,masculin_le,masculin,29,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,zoologiste,le,0.48,neutre_le,neutre,16,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,réceptionniste,le,0.74,feminin_le,feminin,6,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,métallurgiste,le,0.21,masculin_le,masculin,35,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,gynécologue,le,0.55,neutre_le,neutre,10,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,dactylo,le,0.65,feminin_le,feminin,30,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,paysagiste,le,0.28,masculin_le,masculin,17,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,biologiste,le,0.48,neutre_le,neutre,22,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,fleuriste,le,0.81,feminin_le,feminin,18,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,chimiste,le,0.3,masculin_le,masculin,23,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,sténographe,le,0.5,neutre_le,neutre,28,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,logopédiste,le,0.66,feminin_le,feminin,24,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,ministre,le,0.25,masculin_le,masculin,5,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,graphiste,le,0.43,neutre_le,neutre,4,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,bibliothécaire,le,0.67,feminin_le,feminin,36,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,neurologue,le,0.32,masculin_le,masculin,11,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,vétérinaire,le,0.49,neutre_le,neutre,34,1.,NA,NA,ale
1542386272 e183ecbe490512682ef3f2352faef3f6,pédiatre,la,0.51,neutre_la,neutre,31,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,mannequin,la,0.68,feminin_la,feminin,21,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,diplomate,la,0.29,masculin_la,masculin,2,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,journaliste,la,0.46,neutre_la,neutre,1,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,modèle,la,0.65,feminin_la,feminin,27,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,clown,la,0.18,masculin_la,masculin,20,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,physiothérapeute,la,0.51,neutre_la,neutre,25,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,flûtiste,la,0.63,feminin_la,feminin,9,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,croque-mort,la,0.23,masculin_la,masculin,26,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,photographe,la,0.45,neutre_la,neutre,19,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,manucure,la,0.9,feminin_la,feminin,15,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,pilote,la,0.24,masculin_la,masculin,32,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,violoniste,la,0.56,neutre_la,neutre,7,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,babysitter,la,0.9,feminin_la,feminin,33,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,bagagiste,la,0.19,masculin_la,masculin,14,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,guide touristique,la,0.44,neutre_la,neutre,13,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,secrétaire,la,0.82,feminin_la,feminin,3,1.,NA,NA,la
1542386272 e183ecbe490512682ef3f2352faef3f6,bassiste,la,0.29,masculin_la,masculin,8,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,fleuriste,le,0.81,feminin_le,feminin,18,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,graphiste,le,0.43,neutre_le,neutre,4,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,paysagiste,le,0.28,masculin_le,masculin,17,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,nutritionniste,le,0.74,feminin_le,feminin,12,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,biologiste,le,0.48,neutre_le,neutre,22,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,chimiste,le,0.3,masculin_le,masculin,23,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,dactylo,le,0.65,feminin_le,feminin,30,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,vétérinaire,le,0.49,neutre_le,neutre,34,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,ministre,le,0.25,masculin_le,masculin,5,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,bibliothécaire,le,0.67,feminin_le,feminin,36,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,sténographe,le,0.5,neutre_le,neutre,28,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,neurologue,le,0.32,masculin_le,masculin,11,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,réceptionniste,le,0.74,feminin_le,feminin,6,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,gynécologue,le,0.55,neutre_le,neutre,10,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,taxidermiste,le,0.3,masculin_le,masculin,29,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,logopédiste,le,0.66,feminin_le,feminin,24,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,zoologiste,le,0.48,neutre_le,neutre,16,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,métallurgiste,le,0.21,masculin_le,masculin,35,1.,NA,NA,ale
1542389031 a936b36141d528c9869772188c924104,bassiste,la,0.29,masculin_la,masculin,8,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,physiothérapeute,la,0.51,neutre_la,neutre,25,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,flûtiste,la,0.63,feminin_la,feminin,9,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,clown,la,0.18,masculin_la,masculin,20,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,violoniste,la,0.56,neutre_la,neutre,7,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,modèle,la,0.65,feminin_la,feminin,27,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,bagagiste,la,0.19,masculin_la,masculin,14,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,pédiatre,la,0.51,neutre_la,neutre,31,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,babysitter,la,0.9,feminin_la,feminin,33,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,pilote,la,0.24,masculin_la,masculin,32,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,photographe,la,0.45,neutre_la,neutre,19,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,manucure,la,0.9,feminin_la,feminin,15,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,diplomate,la,0.29,masculin_la,masculin,2,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,journaliste,la,0.46,neutre_la,neutre,1,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,secrétaire,la,0.82,feminin_la,feminin,3,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,croque-mort,la,0.23,masculin_la,masculin,26,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,guide touristique,la,0.44,neutre_la,neutre,13,1.,NA,NA,la
1542389031 a936b36141d528c9869772188c924104,mannequin,la,0.68,feminin_la,feminin,21,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,pilote,le,0.24,masculin_le,masculin,31,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,photographe,le,0.45,neutre_le,neutre,21,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,manucure,le,0.9,feminin_le,feminin,14,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,clown,le,0.18,masculin_le,masculin,19,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,pédiatre,le,0.51,neutre_le,neutre,33,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,flûtiste,le,0.63,feminin_le,feminin,8,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,croque-mort,le,0.23,masculin_le,masculin,25,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,journaliste,le,0.46,neutre_le,neutre,3,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,babysitter,le,0.9,feminin_le,feminin,32,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,diplomate,le,0.29,masculin_le,masculin,1,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,physiothérapeute,le,0.51,neutre_le,neutre,27,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,modèle,le,0.65,feminin_le,feminin,26,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,bagagiste,le,0.19,masculin_le,masculin,13,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,guide touristique,le,0.44,neutre_le,neutre,15,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,secrétaire,le,0.82,feminin_le,feminin,2,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,bassiste,le,0.29,masculin_le,masculin,7,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,violoniste,le,0.56,neutre_le,neutre,9,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,mannequin,le,0.68,feminin_le,feminin,20,1.,NA,NA,ale
1542389109 dfbc7e048423e097b74c623ff080fe52,taxidermiste,la,0.3,masculin_la,masculin,28,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,logopédiste,la,0.66,feminin_la,feminin,23,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,graphiste,la,0.43,neutre_la,neutre,6,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,neurologue,la,0.32,masculin_la,masculin,10,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,réceptionniste,la,0.74,feminin_la,feminin,5,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,zoologiste,la,0.48,neutre_la,neutre,18,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,métallurgiste,la,0.21,masculin_la,masculin,34,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,fleuriste,la,0.81,feminin_la,feminin,17,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,sténographe,la,0.5,neutre_la,neutre,30,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,ministre,la,0.25,masculin_la,masculin,4,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,bibliothécaire,la,0.67,feminin_la,feminin,35,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,biologiste,la,0.48,neutre_la,neutre,24,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,chimiste,la,0.3,masculin_la,masculin,22,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,dactylo,la,0.65,feminin_la,feminin,29,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,gynécologue,la,0.55,neutre_la,neutre,12,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,paysagiste,la,0.28,masculin_la,masculin,16,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,nutritionniste,la,0.74,feminin_la,feminin,11,1.,NA,NA,la
1542389109 dfbc7e048423e097b74c623ff080fe52,vétérinaire,la,0.49,neutre_la,neutre,36,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,babysitter,le,0.9,feminin_le,feminin,33,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,journaliste,le,0.46,neutre_le,neutre,1,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,bassiste,le,0.29,masculin_le,masculin,8,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,flûtiste,le,0.63,feminin_le,feminin,9,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,pédiatre,le,0.51,neutre_le,neutre,31,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,pilote,le,0.24,masculin_le,masculin,32,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,secrétaire,le,0.82,feminin_le,feminin,3,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,guide touristique,le,0.44,neutre_le,neutre,13,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,clown,le,0.18,masculin_le,masculin,20,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,modèle,le,0.65,feminin_le,feminin,27,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,physiothérapeute,le,0.51,neutre_le,neutre,25,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,bagagiste,le,0.19,masculin_le,masculin,14,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,mannequin,le,0.68,feminin_le,feminin,21,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,violoniste,le,0.56,neutre_le,neutre,7,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,croque-mort,le,0.23,masculin_le,masculin,26,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,manucure,le,0.9,feminin_le,feminin,15,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,photographe,le,0.45,neutre_le,neutre,19,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,diplomate,le,0.29,masculin_le,masculin,2,1.,NA,NA,ale
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,vétérinaire,la,0.49,neutre_la,neutre,34,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,chimiste,la,0.3,masculin_la,masculin,23,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,réceptionniste,la,0.74,feminin_la,feminin,6,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,sténographe,la,0.5,neutre_la,neutre,28,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,métallurgiste,la,0.21,masculin_la,masculin,35,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,bibliothécaire,la,0.67,feminin_la,feminin,36,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,graphiste,la,0.43,neutre_la,neutre,4,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,ministre,la,0.25,masculin_la,masculin,5,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,dactylo,la,0.65,feminin_la,feminin,30,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,biologiste,la,0.48,neutre_la,neutre,22,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,neurologue,la,0.32,masculin_la,masculin,11,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,nutritionniste,la,0.74,feminin_la,feminin,12,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,zoologiste,la,0.48,neutre_la,neutre,16,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,taxidermiste,la,0.3,masculin_la,masculin,29,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,logopédiste,la,0.66,feminin_la,feminin,24,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,gynécologue,la,0.55,neutre_la,neutre,10,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,paysagiste,la,0.28,masculin_la,masculin,17,1.,NA,NA,la
1542392983 de7f78f4d7fed9bc6c37f53b0f305aff,fleuriste,la,0.81,feminin_la,feminin,18,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,ministre,le,0.25,masculin_le,masculin,4,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,logopédiste,le,0.66,feminin_le,feminin,23,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,graphiste,le,0.43,neutre_le,neutre,6,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,métallurgiste,le,0.21,masculin_le,masculin,34,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,dactylo,le,0.65,feminin_le,feminin,29,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,sténographe,le,0.5,neutre_le,neutre,30,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,neurologue,le,0.32,masculin_le,masculin,10,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,bibliothécaire,le,0.67,feminin_le,feminin,35,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,biologiste,le,0.48,neutre_le,neutre,24,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,paysagiste,le,0.28,masculin_le,masculin,16,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,réceptionniste,le,0.74,feminin_le,feminin,5,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,vétérinaire,le,0.49,neutre_le,neutre,36,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,chimiste,le,0.3,masculin_le,masculin,22,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,nutritionniste,le,0.74,feminin_le,feminin,11,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,zoologiste,le,0.48,neutre_le,neutre,18,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,taxidermiste,le,0.3,masculin_le,masculin,28,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,fleuriste,le,0.81,feminin_le,feminin,17,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,gynécologue,le,0.55,neutre_le,neutre,12,1.,NA,NA,ale
1542401270 16bb2c83213723363531364cfd2694d7,babysitter,la,0.9,feminin_la,feminin,32,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,physiothérapeute,la,0.51,neutre_la,neutre,27,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,bassiste,la,0.29,masculin_la,masculin,7,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,mannequin,la,0.68,feminin_la,feminin,20,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,violoniste,la,0.56,neutre_la,neutre,9,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,pilote,la,0.24,masculin_la,masculin,31,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,manucure,la,0.9,feminin_la,feminin,14,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,guide touristique,la,0.44,neutre_la,neutre,15,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,diplomate,la,0.29,masculin_la,masculin,1,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,flûtiste,la,0.63,feminin_la,feminin,8,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,photographe,la,0.45,neutre_la,neutre,21,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,clown,la,0.18,masculin_la,masculin,19,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,secrétaire,la,0.82,feminin_la,feminin,2,1.,NA,NA,la
1542401270 16bb2c83213723363531364cfd2694d7,journaliste,la,0.46,neutre_la,neutre,3,1.,NA,NA,la
